CustomerID,Recency,Frequency,Monetary
13581,309,2,280.53000000000003
17264,424,1,279.59
17786,85,2,278.74
14303,407,2,277.94
16334,492,1,277.48
12750,129,1,275.88
13135,491,1,275.45
13399,464,3,275.4
12789,65,3,273.35
13307,120,3,273.34
13861,429,2,273.26
15964,663,1,272.96
17498,76,1,272.22
14816,197,1,271.85
17292,472,2,271.75
14436,99,2,271.7
16089,386,2,271.44
15943,650,2,271.29
13837,212,2,271.24
17278,241,2,271.24
18238,515,1,270.92
13533,183,3,270.79
16757,319,2,270.48
18267,673,1,269.37
12751,445,1,268.27
18254,581,1,267.9
15408,264,1,267.18
15503,363,2,267.15
15517,233,1,267.03
16502,620,2,266.5
14392,432,1,266.40000000000003
15119,246,1,266.4
15019,267,1,266.0
16074,390,1,265.25
13973,287,1,264.7
13128,631,1,263.5
12892,397,1,263.38
13331,402,1,262.40000000000003
14526,389,1,262.4
17910,726,1,261.7
12655,424,1,261.35
16733,530,1,259.68
13127,78,1,259.17
17558,393,1,259.17
15536,409,1,259.09
16381,396,2,258.7
13683,458,1,258.6
13227,202,1,257.7
15852,187,3,257.26
14483,282,2,257.1
15404,376,1,257.06
14166,505,2,256.85
14876,521,2,256.7
14274,686,1,256.6
13806,64,1,256.38
13250,461,2,256.04
13825,622,2,255.59
16911,636,2,255.25
12746,541,1,254.55
12604,79,2,254.18
15923,373,1,254.16
17992,389,1,254.13
17626,603,1,254.0
16845,618,1,253.88
17210,393,1,253.37
15035,90,1,252.73
13251,402,1,252.68
16908,722,1,252.59
15552,217,2,252.52
13645,120,1,252.1
16453,531,2,251.71
16976,267,1,251.52
14501,184,2,251.21
18266,434,1,251.1
16962,410,1,251.04
15231,621,1,250.26
17303,361,1,250.04
15510,331,1,250.0
15884,432,2,249.7
13747,374,2,249.4
12563,409,1,249.24
16508,630,1,248.8
13061,72,1,248.61
15293,666,1,247.5
18072,186,1,247.44
14654,738,1,246.86
15697,690,1,246.75
13943,578,1,246.54
15495,379,1,246.5
15378,463,2,246.5
18153,659,1,246.22
16778,74,2,245.94
14325,570,1,245.48
14281,408,1,245.15
14694,617,1,244.31
13551,319,2,244.2
13676,539,2,243.9
13886,71,1,243.56
15543,288,2,242.84
16215,81,1,242.35
17915,551,1,242.13
17009,551,1,242.06
13445,626,1,241.9
13582,390,2,241.68
13275,384,2,241.66
15776,133,1,241.62
14774,529,1,241.45
14523,108,1,241.09
16427,263,2,241.06
13674,433,1,240.68
15336,402,1,240.5
15931,428,1,239.9
17055,446,1,239.55
13570,243,1,239.49
13789,388,1,239.46
12663,625,2,239.4
17981,411,1,239.12
12561,303,1,238.85
12718,71,1,238.25
16280,725,1,238.05
14982,572,1,237.78
17877,170,1,237.61
14458,381,1,237.42
14586,277,1,237.36
15457,262,1,237.07
16740,395,1,236.81
12732,180,1,236.26
13608,541,1,236.2
13088,417,1,236.11
12741,533,1,236.07
17093,593,1,235.88
17872,382,1,235.87
16046,562,1,235.78
17993,617,1,235.19
12392,591,1,234.75
17868,386,1,234.65
13114,731,1,234.38
14473,74,2,234.34
17060,266,1,234.24
13009,673,1,234.0
12736,333,1,234.0
13348,64,1,233.76
14153,483,1,233.4
15294,411,1,233.35
13129,452,2,233.25
16302,127,1,233.22
15451,434,2,233.21
13678,152,1,232.6
18213,237,1,232.48
16408,591,1,231.93
17151,735,1,231.90000000000003
13619,545,2,231.69
17136,662,1,231.68
18279,519,1,231.34
15487,680,1,231.32
15001,394,2,230.86
15866,101,1,230.53
17261,510,1,230.44
18197,576,1,230.1
14069,515,2,230.06
14314,107,2,229.8
14017,571,1,229.75
14596,627,1,229.47
17185,592,3,229.46
15528,254,1,229.33
17743,448,1,229.2
17347,86,1,228.96
15273,600,1,228.96
17989,379,1,228.83
17066,726,1,228.34
16760,430,1,228.0
15566,393,2,227.87
14363,402,2,227.47000000000003
18021,510,2,227.06
18132,504,1,226.9
16540,414,1,226.7
14718,410,1,226.42
16622,544,1,225.4
16587,232,1,225.15
16346,385,1,224.51
15175,72,1,224.14
12914,401,1,223.98
14928,628,1,223.91000000000005
16562,477,1,223.86
18131,632,1,222.96
12887,384,1,222.4
15897,194,2,222.05
15788,509,1,221.83
14445,456,1,221.65
17087,738,1,221.53
13419,64,1,221.06
12821,214,2,220.8
13033,357,2,220.55
18007,393,1,220.32
18114,290,1,220.1
13454,641,1,219.87
14074,623,1,219.4
12799,529,1,219.35
14271,226,2,219.13
15086,565,2,218.53
17619,312,1,218.52
12574,316,1,218.45
17217,234,2,218.0
15591,583,3,217.9
16874,379,1,217.74
16035,560,1,217.73
15490,430,1,217.6
15295,654,1,217.24
15554,278,1,217.2
13423,429,1,217.03
15401,452,2,216.95
15460,354,1,216.76
17902,547,1,216.4
16179,61,1,215.83
15052,319,1,215.78
14476,257,1,215.7
14376,683,1,215.46
18157,571,1,215.35
14635,454,1,215.22
14106,737,1,214.8
16338,157,1,214.8
14361,579,1,214.71
15558,639,1,214.13
13621,117,1,213.85
13411,107,1,213.55
16591,69,1,213.5
13724,637,1,213.01
13691,396,1,212.78
16377,267,2,212.4
12961,379,1,211.99
12470,690,1,211.95
14843,437,1,211.8
15703,265,1,211.5
12995,85,1,211.32
14992,442,1,210.5
17271,736,1,210.39
17484,576,2,209.57
13056,551,1,209.48
14003,733,1,209.41
16487,577,2,209.4
15112,611,1,209.4
17026,185,3,208.98
15741,458,2,208.62
16457,218,1,208.36
15212,241,2,208.28
12848,676,1,208.0
16964,733,2,207.85
16866,141,3,207.74
13099,99,1,207.36
15925,194,1,207.15
15820,320,1,206.98
18126,61,1,206.83
14964,247,1,206.21
14519,684,2,206.09
15914,378,2,205.99
16090,624,1,205.91
14278,410,1,205.83
17670,228,1,205.7
16490,436,1,205.41000000000005
14602,656,1,205.36
15307,96,1,205.3
12400,414,1,205.25
17112,503,1,205.17
15319,284,1,204.5
16901,729,1,204.26
14468,734,1,204.24
17394,219,1,203.87
17891,162,1,203.86
15020,379,1,203.42
17074,563,1,203.05
15459,417,2,202.83
18169,61,1,202.65
12416,657,1,202.56
14892,691,1,202.35
16937,499,1,202.1
13284,331,1,201.19
16965,227,1,201.19
18281,181,2,201.14
13556,429,2,200.82
14330,624,1,200.63
17693,137,1,200.47
13133,274,3,200.45
13944,653,1,200.43
14782,320,1,200.1
15593,71,1,199.8
14521,491,1,199.45
17184,569,2,198.41
17778,662,1,197.7
12927,395,1,197.31
15234,277,1,197.0
15746,134,1,196.88
13757,675,1,195.55
14405,387,1,195.0
13671,395,1,194.95
14100,138,1,194.9
17065,638,2,194.7
17475,79,1,194.37
16299,477,1,193.65
16695,562,2,193.15
14801,61,1,193.14
13568,173,1,192.85
17257,436,2,192.73
15729,213,3,192.55
18028,583,1,192.05
15909,174,1,191.94
14279,521,2,191.86
15954,589,1,190.75
14728,413,1,190.58
15688,419,1,190.57
15412,171,1,190.53
18020,544,1,190.48
14617,403,2,190.47000000000003
13766,495,1,190.35
13972,71,2,190.25
18046,650,1,189.63
13826,176,1,189.5
13387,417,1,189.44
16673,679,1,188.83
16277,734,1,188.69
14697,218,2,188.61
17283,379,1,188.46
16051,682,1,188.44
13063,481,1,188.4
17781,159,2,188.02
14131,649,1,187.87
15072,479,1,187.52
13852,611,1,187.35
18013,155,2,187.29
16267,591,1,186.66
18063,391,2,186.6
17215,464,1,186.15
16388,654,1,186.05
12641,115,1,185.9
14812,599,1,185.8
17840,444,1,185.72
17574,243,1,185.65
16559,397,1,185.2
14879,685,1,185.06
16097,240,1,185.05
14677,593,1,184.91
17803,392,1,184.66
14059,267,1,183.6
17820,374,1,183.56
14119,376,2,183.37
14983,689,1,183.2
17798,582,1,183.09
16819,465,2,182.59
14941,579,1,182.1
17587,628,1,181.66
12934,737,1,181.65
16822,686,1,181.39
16594,75,1,181.09
15292,201,1,180.94
14858,506,1,180.75
12622,232,1,180.1
18234,552,1,179.6
16640,398,1,179.4
14945,414,1,179.4
15895,150,1,179.17
14705,199,1,179.0
15209,730,1,178.98000000000002
15139,240,2,178.96
16691,418,2,178.83
17170,374,2,178.68
17879,174,1,178.52
12686,372,1,178.28
12858,383,1,177.92
16403,312,1,177.5
13618,174,1,177.34
13072,267,1,177.15
16285,646,1,176.9
17036,383,1,176.9
13746,414,1,176.69
12509,284,1,176.5
18054,393,1,176.5
18175,676,1,176.1
13547,408,1,175.53
18166,624,1,175.5
14486,512,2,175.5
13007,580,1,175.25
16144,247,1,175.2
17331,124,1,175.2
17108,664,1,174.95
18010,257,1,174.8
14518,64,1,174.37
14609,522,3,174.24
16731,648,1,174.05
15684,547,3,173.95
14674,509,1,173.66
16741,625,1,173.06
16599,386,1,172.8
13195,414,1,172.38
15515,387,1,171.81
14536,260,1,171.8
17983,395,1,171.71
17575,667,1,171.7
16312,432,1,171.15
15403,492,2,170.88
14811,387,1,170.5
17922,543,1,170.4
15256,149,2,170.4
18004,362,1,169.47
16002,625,1,169.21
15647,415,1,169.0
12768,451,1,168.69
17367,238,1,168.4
18099,127,1,168.31
12551,358,1,168.0
18088,61,1,167.67000000000002
17559,513,1,167.62
17586,619,1,167.4
13609,593,1,167.35
16405,302,2,167.25
15166,468,1,167.16
18107,442,1,167.13
17875,688,1,167.1
15509,380,1,166.51
13967,146,2,166.3
13903,400,1,165.45000000000002
13470,99,2,165.0
16663,729,1,165.0
15316,327,1,165.0
13191,658,1,164.69
17535,280,1,164.4
17318,725,1,164.28
17417,549,1,164.18
14516,516,1,163.92
18200,106,1,163.8
16662,394,1,163.8
14955,733,1,163.77
15474,596,1,163.1
16517,277,1,162.7
12954,639,1,162.45
15733,283,1,162.3
15534,726,1,162.25
16443,521,1,162.24
12661,436,1,162.0
17971,548,1,161.94
14571,425,1,161.65
15499,724,1,161.6
16113,183,1,161.38
13714,465,1,161.35
13779,516,1,161.13
13701,447,1,161.0
13229,226,1,160.95
17953,540,1,160.82
17605,590,1,160.75
17202,421,1,160.65
17487,728,1,160.55
15229,586,1,160.5
14814,581,1,160.46
16645,736,1,160.39
18146,141,2,160.35
13420,150,2,159.85
14802,438,1,159.54
13302,155,2,159.2
16213,79,1,159.0
18224,264,1,158.95000000000002
13125,524,1,158.57
15548,596,1,158.09
15348,72,1,158.04
14318,460,1,158.02
17751,421,1,157.86
14207,688,1,157.8
14822,485,1,157.7
16687,391,1,157.63
12894,575,1,157.35
16371,449,1,157.2
17128,335,1,157.09
17118,318,1,157.02
15007,159,1,156.91
15742,619,1,156.87
13830,582,1,156.85
14406,119,1,156.75
16578,626,1,156.60000000000002
15438,131,1,156.58
15263,107,1,156.51
17899,159,1,155.8
13051,579,2,155.8
14368,320,1,155.0
14046,284,1,154.99
17698,261,1,154.95
15226,311,1,154.41
13490,654,1,154.25
17517,309,1,153.94
15560,398,2,153.52
15431,503,1,153.24
16248,62,1,152.94
16507,572,1,152.76
18138,295,1,152.65
18113,369,1,152.64
14066,267,1,152.55
17327,410,2,152.35
13653,488,1,152.20000000000002
16617,236,1,151.85
18076,380,1,151.49
12959,484,1,150.95
14980,737,1,150.68
15991,534,1,150.55
15775,245,2,150.5
14084,512,1,150.5
17234,183,1,149.89
13257,436,1,149.75
17946,233,2,149.57999999999998
18038,556,1,149.41
17390,421,1,149.29999999999998
13003,106,3,149.05
15283,390,3,148.32999999999998
17592,739,1,148.3
13457,689,2,148.22
17859,305,1,148.21
13578,409,1,147.66
15479,733,1,147.4
16724,405,1,147.35
17794,687,2,147.3
17030,64,1,146.87
14683,588,1,146.56
15496,631,1,146.14
18137,551,2,145.99
12565,289,1,145.92000000000002
13866,74,1,145.67000000000002
15937,64,1,145.35
17199,582,1,145.12
14972,128,2,145.07
16598,286,1,145.04999999999998
15902,380,1,145.01
17938,420,1,144.29
14109,73,1,144.2
15816,542,2,144.15
12387,415,1,143.94
14604,633,1,143.86
14574,733,1,143.7
17149,451,1,143.10000000000002
15705,201,1,143.1
15761,443,1,143.05
14386,297,1,142.4
14041,266,1,141.41
17273,424,1,141.12
12636,739,1,141.0
17959,592,1,140.75
14773,593,1,140.55
15388,270,1,140.54
15702,476,2,140.39
13483,66,1,140.34
15324,701,1,140.22000000000003
13839,486,1,139.95000000000002
15848,622,1,139.94
16840,603,2,139.85
13452,473,1,139.8
16483,192,1,139.35
14772,112,1,139.26
14707,436,2,139.2
13273,113,1,138.98
12902,265,1,138.68
13716,269,1,138.28
17982,681,1,138.18
15663,106,1,138.14
12512,66,2,138.03
16396,476,1,137.8
13279,78,1,137.75
13907,692,1,136.8
16237,437,1,136.65
16289,462,1,136.31
16651,587,1,136.2
17972,242,1,136.04
16876,404,1,136.01
16462,74,3,136.0
14366,525,1,136.0
17583,560,1,135.95
12968,112,1,135.95
14889,336,1,135.9
16114,171,1,135.75
14391,577,1,135.6
13076,458,1,135.4
16665,362,1,135.4
14588,578,1,135.39
13144,333,2,135.35
13702,446,1,135.18
17960,171,3,135.08
13848,298,1,135.0
13364,71,1,134.96
13119,669,1,134.9
16055,221,1,134.8
14340,219,1,134.7
17826,374,1,134.59
15926,542,1,134.44
16486,538,1,134.36
14280,197,1,134.04
16886,456,1,134.0
15056,520,1,133.45
17881,304,1,133.35
12467,423,1,132.8
17909,737,1,132.55
12964,437,1,132.24
14444,456,1,132.04
14438,306,1,131.9
17565,587,1,131.83
17455,204,1,131.7
13586,541,1,131.53
14795,166,1,131.45000000000002
14378,622,1,131.25
15409,721,1,131.25
17225,582,1,131.15
16865,402,1,130.95
17240,596,1,130.60000000000002
16410,734,1,130.32
17818,738,1,130.18
16288,470,1,129.85
15317,677,1,129.75
17762,456,1,129.75
17847,516,2,129.69000000000003
14999,593,1,129.48
12555,682,1,129.23
13071,612,1,129.22
17056,738,1,128.60000000000002
16828,93,2,128.5
17089,386,1,128.45
16251,512,1,128.31
15892,669,1,128.2
16397,628,1,127.88
13053,622,1,127.65
15578,162,1,127.1
16973,386,1,127.0
14751,684,2,126.45
16294,477,1,126.05
13794,547,1,126.03
17657,430,1,126.0
12814,102,1,125.92
16925,540,1,125.65
15731,554,1,125.3
13912,424,1,124.95
14726,655,1,124.75
13312,451,1,124.75
16849,187,1,124.57
17541,510,1,124.46
17316,420,1,124.45
12773,564,1,124.25
18000,564,1,124.25
15779,463,2,124.08
13968,423,1,123.66
14187,474,1,123.5
15927,647,1,123.39
16068,594,1,122.93
13876,64,1,122.7
14165,276,1,122.54
14076,129,1,122.47
12969,603,1,122.45
16073,297,1,122.4
13084,492,1,122.4
13244,93,1,121.74
15049,274,1,121.17000000000002
17260,411,1,120.95
17446,177,2,120.9
14884,669,1,120.6
17543,550,1,120.05
14259,142,1,120.0
14453,190,1,119.93
15161,388,1,119.92
17177,505,1,119.5
15843,304,1,118.95
17280,438,1,118.86
17079,78,1,118.8
14155,266,1,118.75
13193,61,1,117.88
12929,312,1,117.85
16291,682,1,117.72
17654,277,1,117.55
16959,87,1,117.35
17117,288,1,116.2
14874,535,1,116.18
14143,134,1,115.8
14721,379,1,115.77
13241,412,1,115.58
17208,396,1,115.35
18027,99,1,115.31
18012,723,1,115.3
15352,549,1,114.95
17401,541,1,114.85
15905,543,1,114.69
17933,632,1,114.69
16247,170,1,114.56
14632,263,1,114.56
17275,383,1,114.52
14652,77,1,114.18
18148,647,1,114.1
14457,311,1,113.64
16821,382,1,113.35
17784,550,1,112.86
14689,209,1,112.8
16697,241,1,112.75
18129,243,1,112.55
15899,369,1,112.5
13620,528,1,112.34
17893,225,1,112.25
17900,190,2,112.2
12756,87,1,112.08
14750,736,1,112.03
15875,646,1,111.72
16547,546,1,111.71
17957,66,1,111.68
14668,445,1,111.63
18124,472,1,111.53
17304,534,1,111.5
17887,129,1,111.35
18120,214,1,111.15
14464,568,2,111.0
16064,725,1,111.0
14509,534,1,110.95
12692,637,1,110.95
15537,163,1,110.92
18256,388,1,110.7
14787,471,1,110.65
16963,187,1,110.55
16339,284,1,109.95
15851,527,1,109.73
16664,569,1,109.2
16106,66,1,108.38
15935,239,1,108.04
14374,541,1,108.0
15583,376,1,107.86
13580,406,1,107.75
14943,663,1,107.62
15395,326,1,107.45
16301,737,1,107.33
15328,408,1,107.24
16047,682,1,107.14
15846,385,1,107.01
16630,407,1,106.8
16082,670,1,106.75
14637,677,1,106.68
16581,183,1,105.84
18103,549,1,105.8
15642,730,1,105.78
14579,432,1,105.56
15340,562,1,105.5
14027,61,1,104.82
17328,673,1,104.7
16375,470,2,104.0
16896,555,1,103.95
14542,186,1,103.25
12881,276,1,103.0
15924,731,1,102.82
17467,395,1,102.6
13829,421,1,102.0
15486,527,1,102.0
18068,289,1,101.7
16944,610,1,101.36
18086,274,1,101.34
18195,387,1,101.16
17741,407,2,101.1
13011,372,1,101.1
16498,161,2,100.97
17493,385,1,100.91
17224,501,1,100.86
17427,72,1,100.8
14371,295,1,100.5
15635,396,1,100.35
12737,499,1,100.0
17570,382,1,100.0
17939,160,1,99.14
12774,536,1,98.7
16694,723,1,98.3
18033,65,1,97.97
17395,508,1,97.5
13793,647,1,96.0
12548,166,1,95.2
15285,408,1,94.92
14833,499,1,94.8
15868,583,1,94.53
15397,290,1,94.0
14394,565,1,93.8
18227,218,1,93.75
15305,555,1,93.6
15082,669,1,93.35
12992,725,1,93.35
16196,489,1,93.3
14054,65,1,92.46
16831,565,1,91.8
13392,677,1,91.14
14786,550,1,90.96
13947,65,1,90.6
14435,502,1,90.42
15686,420,1,90.0
14117,144,1,90.0
16061,431,1,89.65
13535,403,1,89.5
14760,297,1,89.2
13222,577,1,88.5
15603,79,2,88.48
15083,257,1,88.2
16564,569,1,87.80000000000001
17606,737,1,87.30000000000001
13180,607,1,86.1
15541,114,1,85.13000000000001
13841,253,1,85.0
12401,303,1,84.3
15094,463,2,83.0
14347,737,1,82.6
13469,653,1,82.4
16028,596,1,82.2
13215,402,1,81.6
17620,60,1,81.44
17008,429,1,81.36
14717,733,1,81.3
15170,407,1,81.15
17336,472,1,81.12
17752,359,1,80.64
15833,738,1,80.4
15131,395,1,80.28
17907,641,1,80.08
16165,505,1,79.9
14190,666,1,79.9
14589,372,1,79.5
14007,513,1,79.48
15753,305,1,79.2
17192,536,1,77.83
12570,682,1,77.52
13132,262,1,77.3
16867,690,1,76.74000000000001
14373,358,1,76.55
14613,680,1,76.32000000000001
15668,218,1,76.32000000000001
14090,325,1,76.32000000000001
13219,618,1,76.23
17628,81,1,75.75
16610,219,1,75.66
14559,390,1,75.6
17944,423,1,75.41
16420,396,1,75.0
13095,71,1,74.39999999999999
12506,233,1,73.5
18032,334,1,73.5
17906,247,1,72.9
13105,436,1,72.0
16459,730,1,71.79
16970,626,1,71.4
13185,268,1,71.4
17747,113,1,71.4
14576,372,1,70.80000000000001
13915,394,1,70.80000000000001
15564,463,2,70.74000000000001
12568,645,1,70.0
13172,400,1,69.6
14906,445,1,68.44
12861,620,1,68.25
17249,429,1,68.03
14393,218,1,67.95
17532,386,1,65.34
13022,430,1,65.3
17216,554,1,65.05
13130,94,1,64.0
16238,423,1,63.66
17263,208,1,63.44
15470,576,1,63.42
12404,682,1,63.24
16058,406,1,62.7
13218,127,1,62.64
14650,589,1,62.5
13380,433,1,62.4
13303,400,1,61.72
13818,430,1,61.28
15375,690,1,60.96
16605,724,1,60.48
15250,641,1,60.0
17174,218,1,59.9
13391,204,1,59.8
13682,187,1,59.5
15233,401,1,59.400000000000006
15371,662,1,59.400000000000006
14384,501,1,58.5
12466,682,1,56.73
17775,255,1,56.4
15685,450,1,55.98
12776,668,1,55.5
12860,693,1,55.47
17494,502,1,54.7
12496,620,2,54.09
13306,430,1,53.65
16349,291,1,53.5
17599,478,1,52.05
15313,110,1,52.0
16786,394,1,51.84
17844,107,1,51.56
13254,376,1,51.41
14351,165,1,51.0
14743,593,1,50.48
14380,682,1,48.96
16530,668,1,48.35
15653,116,1,48.0
16257,177,1,46.95
13438,547,1,46.5
15698,624,1,46.2
15672,725,1,45.3
17916,629,2,43.87
13913,507,1,42.22
13906,409,1,42.0
16219,501,1,40.8
14266,428,1,40.56
15178,260,1,40.5
14086,463,1,39.95
16659,189,1,39.12
17246,547,2,38.92
15455,598,1,38.25
15693,659,1,37.5
16162,252,1,37.4
17352,696,1,36.25
14993,564,1,36.13
15940,311,1,35.8
16417,493,1,35.7
17533,435,1,34.8
15744,78,1,34.8
15871,437,1,33.1
16941,612,1,33.0
14185,331,1,32.65
14977,726,1,31.93
17129,520,1,31.85
14144,486,1,30.6
13120,239,1,30.6
16548,599,1,30.15
15575,620,1,30.1
17319,669,1,29.1
17102,262,1,25.5
15284,500,1,24.75
14610,396,2,24.35
16537,641,1,23.35
12606,682,1,21.0
13112,541,1,20.6
15999,736,1,20.4
13163,610,1,17.65
16093,107,1,17.0
12846,682,1,15.58
14580,518,1,14.85
14900,522,1,13.919999999999998
16878,84,1,13.3
17956,249,1,12.75
17378,374,1,10.95
18115,698,1,9.7
15040,542,1,7.49
15913,534,1,6.300000000000001
14792,64,1,6.2
16738,298,1,3.75
13788,505,1,3.75
14095,723,1,2.95
16446,206,1,2.9
