CustomerID,Recency,Frequency,Monetary
16809,23,9,1727.43
17451,1,7,1721.4
16899,8,8,1721.02
16119,8,8,1720.81
15267,22,5,1717.36
17162,29,10,1715.46
14987,16,8,1713.85
14447,19,6,1711.73
15551,37,7,1710.08
13104,3,9,1709.1
16768,48,9,1708.12
12407,50,5,1708.12
13566,41,5,1708.12
16907,29,9,1707.9
13309,7,6,1706.37
14859,13,5,1705.64
13705,8,7,1705.33
17571,50,5,1703.75
13184,15,10,1701.29
16813,8,10,1692.98
14829,29,7,1692.84
12933,24,8,1687.03
17041,27,6,1686.28
12775,17,7,1686.12
13064,13,6,1680.74
14553,19,9,1676.54
13417,5,6,1669.49
17534,54,5,1668.83
12912,3,5,1662.3000000000002
15214,2,8,1661.44
18276,44,6,1656.52
12577,35,8,1653.75
18022,36,5,1651.79
17006,5,8,1636.32
17951,40,4,1636.0800000000002
18149,51,7,1624.71
15172,9,5,1624.05
17764,51,5,1623.64
17867,30,15,1621.28
14178,9,7,1620.93
17515,31,9,1617.46
16224,57,5,1616.54
17886,32,6,1608.38
17345,15,10,1604.68
14719,2,5,1602.13
14587,19,9,1601.14
15134,15,10,1596.29
17837,42,8,1593.38
15289,29,5,1593.09
17540,25,6,1590.6
16099,50,7,1573.2
14198,18,9,1569.73
17624,15,4,1568.63
17323,15,12,1565.59
18036,32,11,1563.64
13939,23,7,1560.96
16394,57,5,1555.34
16017,47,5,1553.83
14754,45,6,1550.48
16366,19,4,1548.13
16790,4,6,1545.62
16915,9,11,1543.18
18252,51,7,1542.09
13310,28,5,1541.2
13579,15,5,1539.04
12970,7,10,1524.97
15587,50,7,1522.08
16066,17,5,1521.87
16910,4,8,1510.06
15110,24,6,1505.85
17290,4,8,1501.44
16239,57,6,1492.2
13685,3,6,1481.44
15101,9,6,1477.94
16121,57,5,1477.09
14684,26,6,1468.55
13138,22,7,1467.24
14657,18,6,1460.87
16569,3,5,1455.23
14487,27,7,1453.61
17545,43,6,1448.54
17073,18,4,1446.09
17175,44,4,1443.69
17734,54,6,1442.32
14071,4,8,1438.82
17411,12,5,1425.38
18221,22,6,1424.94
15106,18,5,1422.52
16463,21,4,1422.4
16173,16,6,1418.32
17856,2,4,1418.03
14662,29,7,1416.33
16848,53,4,1411.62
14083,4,11,1407.26
12695,7,7,1407.12
15186,14,5,1403.2
17190,59,6,1392.31
15453,2,7,1388.37
14116,20,5,1382.74
14861,52,10,1380.73
14853,24,5,1376.87
14577,13,7,1374.25
14434,22,6,1372.8
13760,54,5,1363.64
17796,40,7,1361.99
14102,5,5,1360.28
13232,13,7,1357.6
17054,28,5,1356.33
14618,9,7,1342.32
13743,3,7,1341.6
17097,2,9,1340.45
12919,8,6,1335.19
15987,12,7,1328.79
16372,33,5,1328.61
16295,10,4,1328.55
16389,53,4,1324.47
14511,11,5,1314.81
15038,59,9,1309.86
16744,11,7,1304.76
14167,39,8,1296.49
17109,29,8,1295.46
16929,4,7,1295.39
16212,19,4,1293.71
16949,4,6,1286.27
17034,16,5,1283.92
13617,40,8,1278.75
17521,30,5,1278.06
15584,24,6,1277.5
17759,17,5,1276.91
18035,36,5,1276.74
14820,21,9,1274.76
14984,19,6,1271.41
14419,11,7,1260.91
16688,1,4,1260.86
12993,23,8,1259.63
15651,37,5,1259.06
14871,3,9,1258.97
17481,4,4,1255.59
14698,2,5,1250.76
18135,29,10,1249.62
13860,1,5,1245.9
14428,7,5,1244.83
17076,36,6,1242.75
17201,54,4,1242.04
14446,1,5,1241.31
17360,17,6,1231.38
